0.609360449741906	0.600760456273764	0.992147399925178	0.971789883268482	Spiec-Easi-glasso	300	erdos_renyi	100	norta	0
0.780012584208016	0.70125786163522	0.991110475121586	0.962385895981168	Spiec-Easi-mb	300	erdos_renyi	100	norta	0
0.592822693913952	0.628289473684211	0.990367040778152	0.957938388625592	glasso	300	erdos_renyi	100	norta	0
0.737162199756835	0.696798493408663	0.991437822671156	0.958256380587882	mb	300	erdos_renyi	100	norta	0
0.599400112497904	0.632843791722296	0.991791245791246	0.966873432757028	magma-glasso	300	erdos_renyi	100	norta	0
0.776354556389173	0.737012987012987	0.99133621399177	0.961870556000695	magma-mb	300	erdos_renyi	100	norta	0
0.625160649540658	0.649180327868852	0.991415712682379	0.963049164214011	ZiLN-glasso	300	erdos_renyi	100	norta	0
0.779819268671381	0.716697936210131	0.990172802095024	0.9564686285397	ZiLN-mb	300	erdos_renyi	100	norta	0
0.42621429003066	0.489146164978292	0.97817519640853	0.928949361639521	sparcc	300	erdos_renyi	100	norta	0
0.614668111246395	0.687272727272727	0.840968125701459	0.810670465817627	flashweave	300	erdos_renyi	100	norta	0
0.558481932482577	0.594890510948905	0.982632098765432	0.935507530659935	Spiec-Easi-glasso	300	erdos_renyi	100	PZiLN	0
0.69628365754152	0.656964656964657	0.979764833520389	0.938733758210688	Spiec-Easi-mb	300	erdos_renyi	100	PZiLN	0
0.0186555762621625	0.0967663505956723	0.646128395061728	0.760504661232315	glasso	300	erdos_renyi	100	PZiLN	0
0.0321637019566616	0.119547657512116	0.735706734006734	0.667709300620693	mb	300	erdos_renyi	100	PZiLN	0
0.533247042894742	0.567282321899736	0.98246808829031	0.937684729064039	magma-glasso	300	erdos_renyi	100	PZiLN	0
0.657405610533516	0.631415241057543	0.980308342686121	0.940881917122273	magma-mb	300	erdos_renyi	100	PZiLN	0
0.549031976023383	0.606158833063209	0.979973138795361	0.930050092153385	ZiLN-glasso	300	erdos_renyi	100	PZiLN	0
0.650659479081307	0.655855855855856	0.978006958473625	0.933536121673004	ZiLN-mb	300	erdos_renyi	100	PZiLN	0
0.454760486747283	0.518181818181818	0.975516386083053	0.919152759521472	sparcc	300	erdos_renyi	100	PZiLN	0
0.455166996973733	0.556666666666667	0.801762738496072	0.752956581091811	flashweave	300	erdos_renyi	100	PZiLN	0
0.520973517985568	0.556410256410256	0.977591358024691	0.936284746920078	Spiec-Easi-glasso	300	erdos_renyi	100	norta	0.1
0.645873381789644	0.627272727272727	0.976724392068837	0.938981979133734	Spiec-Easi-mb	300	erdos_renyi	100	norta	0.1
0.535797876883374	0.580101180438449	0.980019453797232	0.93931868547947	glasso	300	erdos_renyi	100	norta	0.1
0.668511398062263	0.647398843930636	0.97613999251777	0.939841551484466	mb	300	erdos_renyi	100	norta	0.1
0.548079216968134	0.598337950138504	0.982224653946876	0.951510095110963	magma-glasso	300	erdos_renyi	100	norta	0.1
0.707379184199226	0.682119205298013	0.980914590347924	0.946798795187557	magma-mb	300	erdos_renyi	100	norta	0.1
0.57856481594312	0.603709949409781	0.982778563411897	0.942380207854318	ZiLN-glasso	300	erdos_renyi	100	norta	0.1
0.680123452410797	0.645038167938931	0.979943771043771	0.939413211465621	ZiLN-mb	300	erdos_renyi	100	norta	0.1
0.366216662146597	0.423005565862709	0.957983913206135	0.905653473196316	sparcc	300	erdos_renyi	100	norta	0.1
0.519262378899734	0.626970227670753	0.827091956603068	0.791009565011661	flashweave	300	erdos_renyi	100	norta	0.1
0.283969390113655	0.354775828460039	0.926915357276468	0.866453758854276	Spiec-Easi-glasso	300	erdos_renyi	100	PZiLN	0.1
0.336239014750986	0.36480686695279	0.922840216984661	0.878072816862853	Spiec-Easi-mb	300	erdos_renyi	100	PZiLN	0.1
0.0191017112872104	0.0818458859381802	0.782020987654321	0.768828667721301	glasso	300	erdos_renyi	100	PZiLN	0.1
0.0368056212582728	0.109848484848485	0.763897194163861	0.715048650230449	mb	300	erdos_renyi	100	PZiLN	0.1
0.4891690549523	0.542234332425068	0.966279947624392	0.924306981955219	magma-glasso	300	erdos_renyi	100	PZiLN	0.1
0.601277747846543	0.606635071090047	0.959128395061728	0.924824981780438	magma-mb	300	erdos_renyi	100	PZiLN	0.1
0.541612359866335	0.610738255033557	0.9740177328844	0.927241325864092	ZiLN-glasso	300	erdos_renyi	100	PZiLN	0.1
0.638247659995109	0.649253731343284	0.967258024691358	0.924976925124151	ZiLN-mb	300	erdos_renyi	100	PZiLN	0.1
0.278714041266687	0.358156028368794	0.909765432098765	0.839338702840187	sparcc	300	erdos_renyi	100	PZiLN	0.1
0.215971041107748	0.378676470588235	0.676503703703704	0.666666666666667	flashweave	300	erdos_renyi	100	PZiLN	0.1
0.243872745741065	0.321596244131455	0.886759502431725	0.822274957508899	Spiec-Easi-glasso	300	erdos_renyi	100	norta	0.5
0.264688430792304	0.331994645247657	0.86977037037037	0.816778990612321	Spiec-Easi-mb	300	erdos_renyi	100	norta	0.5
0.226221114063484	0.327272727272727	0.881562551440329	0.812265409137719	glasso	300	erdos_renyi	100	norta	0.5
0.27390372591911	0.339393939393939	0.859518855218855	0.804034729026375	mb	300	erdos_renyi	100	norta	0.5
0.284184093999908	0.395382395382395	0.893318518518519	0.838361869504859	magma-glasso	300	erdos_renyi	100	norta	0.5
0.350514506854876	0.423140495867769	0.877388065843622	0.826014503579925	magma-mb	300	erdos_renyi	100	norta	0.5
0.279811782502755	0.388984509466437	0.896121698466143	0.828052115168088	ZiLN-glasso	300	erdos_renyi	100	norta	0.5
